Rx_calibrado;Rs_corregido;Ix;ratio promedio;desvio de ratio;uB;Temp dmm1;desvio dmm1;Temp dmm2;desvio dmm2;Temp dmm3;desvio dmm3
0.9999681080895;1.0;1.0 mA;0.9999681080895;4.579051836565519e-05;3.999872432358e-08;18.982932742184975;0.0019435472723838161;;;;
1.0000298117197666;0.1;1.0 mA;10.000298117197666;0.0008554717976047644;4.0001192468790666e-08;19.0823689034885;0.0016304649643582429;;;;
